日期,委托时间,品种,标的,交易类型,下单类型,成交数量,成交价,成交额,委托数量,委托价格,平仓盈亏,手续费,状态,最后更新时间
2025-11-13,13:16:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7560.8,1512160,1手,-,0,34.78,全部成交,2025-11-13 13:16:00
2025-11-13,14:26:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7549.2,-1509840,-1手,-,2320,34.73,全部成交,2025-11-13 14:26:00
2025-11-14,09:32:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7529,1505800,1手,-,0,34.63,全部成交,2025-11-14 09:32:00
2025-11-14,09:51:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7532.2,-1506440,-1手,-,-640,34.65,全部成交,2025-11-14 09:51:00
2025-11-14,10:50:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7525.8,1505160,1手,-,0,34.62,全部成交,2025-11-14 10:50:00
2025-11-14,13:03:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7539.2,-1507840,-1手,-,-2680,34.68,全部成交,2025-11-14 13:03:00
2025-11-14,14:27:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7519.2,1503840,1手,-,0,34.59,全部成交,2025-11-14 14:27:00
2025-11-14,14:55:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7480.4,-1496080,-1手,-,7760,34.41,全部成交,2025-11-14 14:55:00
2025-11-17,09:31:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7490.6,1498120,1手,-,0,34.46,全部成交,2025-11-17 09:31:00
2025-11-17,09:37:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7514.6,-1502920,-1手,-,-4800,34.57,全部成交,2025-11-17 09:37:00
2025-11-17,09:50:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7476,1495200,1手,-,0,34.39,全部成交,2025-11-17 09:50:00
2025-11-17,10:41:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7499.2,-1499840,-1手,-,-4640,34.5,全部成交,2025-11-17 10:41:00
2025-11-17,11:26:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7486,1497200,1手,-,0,34.44,全部成交,2025-11-17 11:26:00
2025-11-17,14:16:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7509.8,-1501960,-1手,-,-4760,34.55,全部成交,2025-11-17 14:16:00
2025-11-18,09:32:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7466.8,1493360,1手,-,0,34.35,全部成交,2025-11-18 09:32:00
2025-11-18,10:22:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7449.2,-1489840,-1手,-,3520,34.27,全部成交,2025-11-18 10:22:00
2025-11-18,10:57:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7434.8,1486960,1手,-,0,34.2,全部成交,2025-11-18 10:57:00
2025-11-18,13:44:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7438.6,-1487720,-1手,-,-760,34.22,全部成交,2025-11-18 13:44:00
2025-11-18,14:02:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7419.2,1483840,1手,-,0,34.13,全部成交,2025-11-18 14:02:00
2025-11-18,14:37:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7429,-1485800,-1手,-,-1960,34.17,全部成交,2025-11-18 14:37:00
2025-11-19,09:47:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7434.4,1486880,1手,-,0,34.2,全部成交,2025-11-19 09:47:00
2025-11-19,10:35:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7418,-1483600,-1手,-,3280,34.12,全部成交,2025-11-19 10:35:00
2025-11-19,10:57:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7387.8,1477560,1手,-,0,33.98,全部成交,2025-11-19 10:57:00
2025-11-19,13:56:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7377.8,-1475560,-1手,-,2000,33.94,全部成交,2025-11-19 13:56:00
2025-11-19,14:48:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7389.4,1477880,1手,-,0,33.99,全部成交,2025-11-19 14:48:00
2025-11-19,14:55:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7391.6,-1478320,-1手,-,-440,34,全部成交,2025-11-19 14:55:00
2025-11-20,10:01:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7400,1480000,1手,-,0,34.04,全部成交,2025-11-20 10:01:00
2025-11-20,11:29:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7383.4,-1476680,-1手,-,3320,33.96,全部成交,2025-11-20 11:29:00
2025-11-20,13:29:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7366.6,1473320,1手,-,0,33.89,全部成交,2025-11-20 13:29:00
2025-11-20,14:32:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7345.2,-1469040,-1手,-,4280,33.79,全部成交,2025-11-20 14:32:00
2025-11-21,09:32:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7224.4,1444880,1手,-,0,33.23,全部成交,2025-11-21 09:32:00
2025-11-21,11:02:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7061,-1412200,-1手,-,32680,32.48,全部成交,2025-11-21 11:02:00
2025-11-21,11:15:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7022.8,1404560,1手,-,0,32.3,全部成交,2025-11-21 11:15:00
2025-11-21,11:22:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7060.2,-1412040,-1手,-,-7480,32.48,全部成交,2025-11-21 11:22:00
2025-11-21,13:43:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7071.6,1414320,1手,-,0,32.53,全部成交,2025-11-21 13:43:00
2025-11-21,14:55:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7017.2,-1403440,-1手,-,10880,32.28,全部成交,2025-11-21 14:55:00
2025-11-24,09:31:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7061.6,1412320,1手,-,0,32.48,全部成交,2025-11-24 09:31:00
2025-11-24,09:32:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7051.8,-1410360,-1手,-,1960,32.44,全部成交,2025-11-24 09:32:00
2025-11-24,09:41:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7028.4,1405680,1手,-,0,32.33,全部成交,2025-11-24 09:41:00
2025-11-24,09:44:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7041.4,-1408280,-1手,-,-2600,32.39,全部成交,2025-11-24 09:44:00
2025-11-24,09:57:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7037.8,1407560,1手,-,0,32.37,全部成交,2025-11-24 09:57:00
2025-11-24,10:22:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7059.2,-1411840,-1手,-,-4280,32.47,全部成交,2025-11-24 10:22:00
2025-11-24,10:55:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7029.6,1405920,1手,-,0,32.34,全部成交,2025-11-24 10:55:00
2025-11-24,13:13:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7039.4,-1407880,-1手,-,-1960,32.38,全部成交,2025-11-24 13:13:00
2025-11-24,14:46:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7102.8,1420560,1手,-,0,32.67,全部成交,2025-11-24 14:46:00
2025-11-24,14:55:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7088.8,-1417760,-1手,-,2800,32.61,全部成交,2025-11-24 14:55:00
2025-11-25,10:53:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7226.4,1445280,1手,-,0,33.24,全部成交,2025-11-25 10:53:00
2025-11-25,11:20:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7234,-1446800,-1手,-,-1520,33.28,全部成交,2025-11-25 11:20:00
2025-11-25,13:02:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7201,1440200,1手,-,0,33.12,全部成交,2025-11-25 13:02:00
2025-11-25,13:51:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7204.8,-1440960,-1手,-,-760,33.14,全部成交,2025-11-25 13:51:00
2025-11-25,14:17:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7183.6,1436720,1手,-,0,33.04,全部成交,2025-11-25 14:17:00
2025-11-25,14:55:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7176.6,-1435320,-1手,-,1400,33.01,全部成交,2025-11-25 14:55:00
2025-11-26,09:32:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7176.6,1435320,1手,-,0,33.01,全部成交,2025-11-26 09:32:00
2025-11-26,09:42:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7214.8,-1442960,-1手,-,-7640,33.19,全部成交,2025-11-26 09:42:00
2025-11-26,10:23:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7214.6,1442920,1手,-,0,33.19,全部成交,2025-11-26 10:23:00
2025-11-26,11:03:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7220.2,-1444040,-1手,-,-1120,33.21,全部成交,2025-11-26 11:03:00
2025-11-26,13:16:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7206.2,1441240,1手,-,0,33.15,全部成交,2025-11-26 13:16:00
2025-11-26,14:55:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7179.4,-1435880,-1手,-,5360,33.03,全部成交,2025-11-26 14:55:00
2025-11-27,10:29:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7239.4,1447880,1手,-,0,33.3,全部成交,2025-11-27 10:29:00
2025-11-27,13:19:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7228.2,-1445640,-1手,-,2240,33.25,全部成交,2025-11-27 13:19:00
2025-11-27,13:45:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7222,1444400,1手,-,0,33.22,全部成交,2025-11-27 13:45:00
2025-11-27,14:55:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7173.8,-1434760,-1手,-,9640,33,全部成交,2025-11-27 14:55:00
2025-11-28,09:33:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7196.4,1439280,1手,-,0,33.1,全部成交,2025-11-28 09:33:00
2025-11-28,10:06:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7214.6,-1442920,-1手,-,-3640,33.19,全部成交,2025-11-28 10:06:00
2025-11-28,13:19:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7229.8,1445960,1手,-,0,33.26,全部成交,2025-11-28 13:19:00
2025-11-28,13:53:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7246,-1449200,-1手,-,-3240,33.33,全部成交,2025-11-28 13:53:00
2025-12-01,10:12:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7285.4,1457080,1手,-,0,33.51,全部成交,2025-12-01 10:12:00
2025-12-01,10:59:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7294.6,-1458920,-1手,-,-1840,33.56,全部成交,2025-12-01 10:59:00
2025-12-01,13:07:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7288.6,1457720,1手,-,0,33.53,全部成交,2025-12-01 13:07:00
2025-12-01,14:55:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7291.6,-1458320,-1手,-,-600,33.54,全部成交,2025-12-01 14:55:00
2025-12-02,09:32:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7264.8,1452960,1手,-,0,33.42,全部成交,2025-12-02 09:32:00
2025-12-02,10:46:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7248,-1449600,-1手,-,3360,33.34,全部成交,2025-12-02 10:46:00
2025-12-03,09:40:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7203.2,1440640,1手,-,0,33.13,全部成交,2025-12-03 09:40:00
2025-12-03,10:51:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7201,-1440200,-1手,-,440,33.12,全部成交,2025-12-03 10:51:00
2025-12-03,13:02:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7198,1439600,1手,-,0,33.11,全部成交,2025-12-03 13:02:00
2025-12-03,13:13:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7220.4,-1444080,-1手,-,-4480,33.21,全部成交,2025-12-03 13:13:00
2025-12-03,13:33:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7195.8,1439160,1手,-,0,33.1,全部成交,2025-12-03 13:33:00
2025-12-03,14:36:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7186.6,-1437320,-1手,-,1840,33.06,全部成交,2025-12-03 14:36:00
2025-12-04,09:38:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7184.8,1436960,1手,-,0,33.05,全部成交,2025-12-04 09:38:00
2025-12-04,10:25:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7170,-1434000,-1手,-,2960,32.98,全部成交,2025-12-04 10:25:00
2025-12-04,11:12:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7182.6,1436520,1手,-,0,33.04,全部成交,2025-12-04 11:12:00
2025-12-04,13:06:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7204.4,-1440880,-1手,-,-4360,33.14,全部成交,2025-12-04 13:06:00
2025-12-04,13:17:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7193.4,1438680,1手,-,0,33.09,全部成交,2025-12-04 13:17:00
2025-12-04,14:12:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7211.2,-1442240,-1手,-,-3560,33.17,全部成交,2025-12-04 14:12:00
2025-12-05,09:32:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7184.4,1436880,1手,-,0,33.05,全部成交,2025-12-05 09:32:00
2025-12-05,09:54:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7180.4,-1436080,-1手,-,800,33.03,全部成交,2025-12-05 09:54:00
2025-12-05,13:13:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7240.6,1448120,1手,-,0,33.31,全部成交,2025-12-05 13:13:00
2025-12-05,13:44:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7264.8,-1452960,-1手,-,-4840,33.42,全部成交,2025-12-05 13:44:00
2025-12-08,14:00:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7390.8,1478160,1手,-,0,34,全部成交,2025-12-08 14:00:00
2025-12-08,14:55:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7384.8,-1476960,-1手,-,1200,33.97,全部成交,2025-12-08 14:55:00
2025-12-09,09:32:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7371,1474200,1手,-,0,33.91,全部成交,2025-12-09 09:32:00
2025-12-09,09:43:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7394.2,-1478840,-1手,-,-4640,34.01,全部成交,2025-12-09 09:43:00
2025-12-09,10:12:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7390.4,1478080,1手,-,0,34,全部成交,2025-12-09 10:12:00
2025-12-09,11:14:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7379,-1475800,-1手,-,2280,33.94,全部成交,2025-12-09 11:14:00
2025-12-09,13:11:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7362.6,1472520,1手,-,0,33.87,全部成交,2025-12-09 13:11:00
2025-12-09,14:32:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7351.4,-1470280,-1手,-,2240,33.82,全部成交,2025-12-09 14:32:00
2025-12-10,09:33:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7318.8,1463760,1手,-,0,33.67,全部成交,2025-12-10 09:33:00
2025-12-10,10:28:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7324.6,-1464920,-1手,-,-1160,33.69,全部成交,2025-12-10 10:28:00
2025-12-10,11:08:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7327.8,1465560,1手,-,0,33.71,全部成交,2025-12-10 11:08:00
2025-12-10,13:34:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7326.2,-1465240,-1手,-,320,33.7,全部成交,2025-12-10 13:34:00
2025-12-11,09:50:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7362.2,1472440,1手,-,0,33.87,全部成交,2025-12-11 09:50:00
2025-12-11,10:27:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7365.6,-1473120,-1手,-,-680,33.88,全部成交,2025-12-11 10:27:00
2025-12-11,10:56:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7347.8,1469560,1手,-,0,33.8,全部成交,2025-12-11 10:56:00
2025-12-11,13:52:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7317,-1463400,-1手,-,6160,33.66,全部成交,2025-12-11 13:52:00
2025-12-11,14:17:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7311.2,1462240,1手,-,0,33.63,全部成交,2025-12-11 14:17:00
2025-12-11,14:55:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7300.4,-1460080,-1手,-,2160,33.58,全部成交,2025-12-11 14:55:00
2025-12-12,09:31:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7318.4,1463680,1手,-,0,33.66,全部成交,2025-12-12 09:31:00
2025-12-12,10:12:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7316.8,-1463360,-1手,-,320,33.66,全部成交,2025-12-12 10:12:00
2025-12-12,10:35:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7298.2,1459640,1手,-,0,33.57,全部成交,2025-12-12 10:35:00
2025-12-12,10:43:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7327.2,-1465440,-1手,-,-5800,33.71,全部成交,2025-12-12 10:43:00
2025-12-12,14:33:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7367,1473400,1手,-,0,33.89,全部成交,2025-12-12 14:33:00
2025-12-12,14:55:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7355,-1471000,-1手,-,2400,33.83,全部成交,2025-12-12 14:55:00
2025-12-15,09:32:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7323,1464600,1手,-,0,33.69,全部成交,2025-12-15 09:32:00
2025-12-15,09:55:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7339.2,-1467840,-1手,-,-3240,33.76,全部成交,2025-12-15 09:55:00
2025-12-15,11:02:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7340.4,1468080,1手,-,0,33.77,全部成交,2025-12-15 11:02:00
2025-12-15,13:50:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7322.6,-1464520,-1手,-,3560,33.68,全部成交,2025-12-15 13:50:00
2025-12-15,14:11:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7313,1462600,1手,-,0,33.64,全部成交,2025-12-15 14:11:00
2025-12-15,14:55:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7311.8,-1462360,-1手,-,240,33.63,全部成交,2025-12-15 14:55:00
2025-12-16,09:32:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7267.8,1453560,1手,-,0,33.43,全部成交,2025-12-16 09:32:00
2025-12-16,10:28:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7186.2,-1437240,-1手,-,16320,33.06,全部成交,2025-12-16 10:28:00
2025-12-16,10:37:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7165.8,1433160,1手,-,0,32.96,全部成交,2025-12-16 10:37:00
2025-12-16,11:19:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7166.4,-1433280,-1手,-,-120,32.97,全部成交,2025-12-16 11:19:00
2025-12-16,13:21:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7154.8,1430960,1手,-,0,32.91,全部成交,2025-12-16 13:21:00
2025-12-16,13:40:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7181.6,-1436320,-1手,-,-5360,33.04,全部成交,2025-12-16 13:40:00
2025-12-16,14:04:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7164,1432800,1手,-,0,32.95,全部成交,2025-12-16 14:04:00
2025-12-16,14:18:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7189.8,-1437960,-1手,-,-5160,33.07,全部成交,2025-12-16 14:18:00
2025-12-16,14:53:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7183.6,1436720,1手,-,0,33.04,全部成交,2025-12-16 14:53:00
2025-12-16,14:55:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7186.2,-1437240,-1手,-,-520,33.06,全部成交,2025-12-16 14:55:00
2025-12-17,09:39:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7190.6,1438120,1手,-,0,33.08,全部成交,2025-12-17 09:39:00
2025-12-17,09:42:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7211,-1442200,-1手,-,-4080,33.17,全部成交,2025-12-17 09:42:00
2025-12-17,09:53:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7174,1434800,1手,-,0,33,全部成交,2025-12-17 09:53:00
2025-12-17,10:20:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7178,-1435600,-1手,-,-800,33.02,全部成交,2025-12-17 10:20:00
2025-12-17,10:37:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7160.8,1432160,1手,-,0,32.94,全部成交,2025-12-17 10:37:00
2025-12-17,11:02:00,金融期货,中证1000指数(IM2512.CCFX),平空,市价单,-1手,7189.4,-1437880,-1手,-,-5720,33.07,全部成交,2025-12-17 11:02:00
2025-12-17,13:19:00,金融期货,中证1000指数(IM2512.CCFX),开空,市价单,1手,7166,1433200,1手,-,0,32.96,全部成交,2025-12-17 13:19:00
